id,pattern,outcome,exposure_usd
CC-4614,account_takeover,confirmed_fraud,59.05
CC-4615,account_takeover,confirmed_fraud,25.98
CC-4616,card_not_present_fraud,confirmed_fraud,84.02
CC-4617,card_not_present_fraud,confirmed_fraud,350.08
CC-4618,account_takeover,confirmed_fraud,420.09
CC-4619,card_not_present_new_device,confirmed_fraud,600.01
CC-4620,card_not_present_fraud,confirmed_fraud,108.43
CC-4621,card_not_present_new_device,confirmed_fraud,104.19
CC-4622,account_takeover,confirmed_fraud,51.02
CC-4623,account_takeover,confirmed_fraud,372.03
CC-4624,card_not_present_fraud,confirmed_fraud,296.6
CC-4625,out_of_region_use,confirmed_fraud,48.96
CC-4626,out_of_region_use,confirmed_fraud,39.07
CC-4627,card_not_present_fraud,confirmed_fraud,20.99
CC-4628,card_not_present_new_device,confirmed_fraud,180.03
CC-4629,out_of_region_use,confirmed_fraud,998.86
CC-4630,out_of_region_use,confirmed_fraud,1122.05
CC-4631,card_not_present_new_device,confirmed_fraud,449.91
CC-4632,card_not_present_fraud,confirmed_fraud,145.65
CC-4633,card_not_present_fraud,confirmed_fraud,149.99
CC-4634,account_takeover,confirmed_fraud,67.91
CC-4635,out_of_region_use,confirmed_fraud,323.02
CC-4636,account_takeover,confirmed_fraud,732.17
CC-4637,none,cleared,0.0
CC-4638,out_of_region_use,confirmed_fraud,117.06
CC-4639,card_not_present_fraud,confirmed_fraud,67.13
CC-4640,account_takeover,confirmed_fraud,1106.75
CC-4641,card_not_present_fraud,confirmed_fraud,200.05
CC-4642,none,cleared,0.0
CC-4643,none,cleared,0.0
CC-4644,account_takeover,confirmed_fraud,960.0
CC-4645,card_not_present_fraud,confirmed_fraud,499.93
CC-4646,out_of_region_use,confirmed_fraud,58.94
CC-4647,out_of_region_use,confirmed_fraud,1104.0
CC-4648,account_takeover,confirmed_fraud,153.93
CC-4649,account_takeover,confirmed_fraud,107.97
CC-4650,account_takeover,confirmed_fraud,111.97
CC-4651,out_of_region_use,confirmed_fraud,48.96
CC-4652,card_not_present_fraud,confirmed_fraud,200.0
CC-4653,card_not_present_new_device,confirmed_fraud,150.08
CC-4654,card_not_present_new_device,confirmed_fraud,300.07
CC-4655,account_takeover,confirmed_fraud,171.09
CC-4656,card_not_present_fraud,confirmed_fraud,79.93
CC-4657,card_not_present_new_device,confirmed_fraud,102.75
CC-4658,card_not_present_new_device,confirmed_fraud,12.67
CC-4659,card_not_present_new_device,confirmed_fraud,399.92
CC-4660,out_of_region_use,confirmed_fraud,563.5
CC-4661,card_not_present_fraud,confirmed_fraud,27.79
CC-4662,card_not_present_fraud,confirmed_fraud,53.08
CC-4663,account_takeover,confirmed_fraud,3187.72
CC-4664,account_takeover,confirmed_fraud,117.08
CC-4665,account_takeover,confirmed_fraud,108.41
CC-4666,card_not_present_new_device,confirmed_fraud,39.92
CC-4667,card_not_present_fraud,confirmed_fraud,300.07
CC-4668,account_takeover,confirmed_fraud,554.03
CC-4669,card_not_present_fraud,confirmed_fraud,16.87
CC-4670,out_of_region_use,confirmed_fraud,480.01
CC-4671,account_takeover,confirmed_fraud,28.95
CC-4672,out_of_region_use,confirmed_fraud,859.9
CC-4673,account_takeover,confirmed_fraud,225.93
CC-4674,card_not_present_new_device,confirmed_fraud,200.01
CC-4675,card_not_present_new_device,confirmed_fraud,600.05
CC-4676,account_takeover,confirmed_fraud,786.82
CC-4677,card_not_present_fraud,confirmed_fraud,40.26
CC-4678,card_not_present_new_device,confirmed_fraud,59.95
CC-4679,card_not_present_new_device,confirmed_fraud,499.95
CC-4680,account_takeover,confirmed_fraud,116.98
CC-4681,none,cleared,0.0
CC-4682,account_takeover,confirmed_fraud,170.99
CC-4683,account_takeover,confirmed_fraud,350.98
CC-4684,card_not_present_new_device,confirmed_fraud,400.0
CC-4685,none,cleared,0.0
CC-4686,out_of_region_use,confirmed_fraud,840.07
CC-4687,card_not_present_fraud,confirmed_fraud,62.35
CC-4688,account_takeover,confirmed_fraud,77.04
CC-4689,card_not_present_fraud,confirmed_fraud,212.15
CC-4690,account_takeover,confirmed_fraud,209.97
CC-4691,none,cleared,0.0
CC-4692,card_not_present_fraud,confirmed_fraud,53.09
CC-4693,card_not_present_new_device,confirmed_fraud,540.96
CC-4694,out_of_region_use,confirmed_fraud,292.12
CC-4695,out_of_region_use,confirmed_fraud,117.08
CC-4696,out_of_region_use,confirmed_fraud,284.04
CC-4697,none,cleared,0.0
CC-4698,account_takeover,confirmed_fraud,37.02
CC-4699,card_not_present_new_device,confirmed_fraud,49.99
CC-4700,card_not_present_fraud,confirmed_fraud,21.56
CC-4701,out_of_region_use,confirmed_fraud,107.91
CC-4702,account_takeover,confirmed_fraud,312.04
CC-4703,out_of_region_use,confirmed_fraud,553.98
CC-4704,out_of_region_use,confirmed_fraud,81.98
CC-4705,out_of_region_use,confirmed_fraud,342.51
CC-4706,card_not_present_fraud,confirmed_fraud,13.71
CC-4707,card_not_present_new_device,confirmed_fraud,123.89
CC-4708,none,cleared,0.0
CC-4709,account_takeover,confirmed_fraud,160.94
CC-4710,card_not_present_new_device,confirmed_fraud,441.53
CC-4711,account_takeover,confirmed_fraud,226.08
CC-4712,card_not_present_new_device,confirmed_fraud,300.0
CC-4713,account_takeover,confirmed_fraud,417.94
CC-4714,card_not_present_new_device,confirmed_fraud,299.95
CC-4715,account_takeover,confirmed_fraud,349.87
CC-4716,card_not_present_fraud,confirmed_fraud,1600.12
CC-4717,card_not_present_new_device,confirmed_fraud,485.25
CC-4718,card_not_present_fraud,confirmed_fraud,31.75
CC-4719,out_of_region_use,confirmed_fraud,480.01
CC-4720,account_takeover,confirmed_fraud,339.77
CC-4721,out_of_region_use,confirmed_fraud,1386.57
CC-4722,out_of_region_use,confirmed_fraud,706.06
CC-4723,out_of_region_use,confirmed_fraud,140.0
CC-4724,card_not_present_new_device,confirmed_fraud,35.36
CC-4725,card_not_present_fraud,confirmed_fraud,82.02
CC-4726,out_of_region_use,confirmed_fraud,48.92
CC-4727,card_not_present_fraud,confirmed_fraud,300.04
CC-4728,account_takeover,confirmed_fraud,669.97
CC-4729,account_takeover,confirmed_fraud,116.96
CC-4730,none,cleared,0.0
CC-4731,card_not_present_fraud,confirmed_fraud,40.24
CC-4732,account_takeover,confirmed_fraud,2395.63
CC-4733,card_not_present_new_device,confirmed_fraud,74.58
CC-4734,none,cleared,0.0
CC-4735,none,cleared,0.0
CC-4736,card_not_present_fraud,confirmed_fraud,500.01
CC-4737,out_of_region_use,confirmed_fraud,59.07
CC-4738,account_takeover,confirmed_fraud,87.99
CC-4739,account_takeover,confirmed_fraud,563.83
CC-4740,card_not_present_fraud,confirmed_fraud,149.91
CC-4741,card_not_present_new_device,confirmed_fraud,2449.72
CC-4742,out_of_region_use,confirmed_fraud,39.02
CC-4743,none,cleared,0.0
CC-4744,out_of_region_use,confirmed_fraud,44.43
CC-4745,card_not_present_fraud,confirmed_fraud,106.21
CC-4746,card_not_present_new_device,confirmed_fraud,199.8
CC-4747,out_of_region_use,confirmed_fraud,325.58
CC-4748,card_not_present_fraud,confirmed_fraud,300.09
CC-4749,card_not_present_fraud,confirmed_fraud,86.93
CC-4750,card_not_present_new_device,confirmed_fraud,200.11
CC-4751,out_of_region_use,confirmed_fraud,141.09
CC-4752,account_takeover,confirmed_fraud,699.06
CC-4753,none,cleared,0.0
CC-4754,out_of_region_use,confirmed_fraud,1107.97
CC-4755,out_of_region_use,confirmed_fraud,56.91
CC-4756,account_takeover,confirmed_fraud,201.06
CC-4757,account_takeover,confirmed_fraud,3709.93
CC-4758,out_of_region_use,confirmed_fraud,1153.57
CC-4759,account_takeover,confirmed_fraud,1819.95
CC-4760,account_takeover,confirmed_fraud,48.04
CC-4761,card_not_present_fraud,confirmed_fraud,117.3
CC-4762,out_of_region_use,confirmed_fraud,59.0
CC-4763,account_takeover,confirmed_fraud,3337.7
CC-4764,out_of_region_use,confirmed_fraud,391.82
CC-4765,card_not_present_fraud,confirmed_fraud,72.29
CC-4766,card_not_present_new_device,confirmed_fraud,102.69
CC-4767,card_not_present_fraud,confirmed_fraud,51.68
CC-4768,card_not_present_fraud,confirmed_fraud,17.82
CC-4769,card_not_present_new_device,confirmed_fraud,24.98
CC-4770,account_takeover,confirmed_fraud,638.93
CC-4771,card_not_present_fraud,confirmed_fraud,150.03
CC-4772,card_not_present_new_device,confirmed_fraud,121.61
CC-4773,account_takeover,confirmed_fraud,631.27
CC-4774,card_not_present_fraud,confirmed_fraud,136.75
CC-4775,out_of_region_use,confirmed_fraud,106.92
CC-4776,out_of_region_use,confirmed_fraud,1888.12
CC-4777,card_not_present_fraud,confirmed_fraud,190.67
CC-4778,none,cleared,0.0
CC-4779,out_of_region_use,confirmed_fraud,44.02
CC-4780,card_not_present_new_device,confirmed_fraud,64.92
CC-4781,out_of_region_use,confirmed_fraud,2913.0
CC-4782,account_takeover,confirmed_fraud,280.04
CC-4783,none,cleared,0.0
CC-4784,card_not_present_fraud,confirmed_fraud,11.29
CC-4785,card_not_present_new_device,confirmed_fraud,250.15
CC-4786,out_of_region_use,confirmed_fraud,451.9
CC-4787,account_takeover,confirmed_fraud,804.14
CC-4788,card_not_present_new_device,confirmed_fraud,14.2
CC-4789,card_not_present_fraud,confirmed_fraud,40.33
CC-4790,out_of_region_use,confirmed_fraud,171.03
CC-4791,account_takeover,confirmed_fraud,116.94
CC-4792,out_of_region_use,confirmed_fraud,792.04
CC-4793,card_not_present_fraud,confirmed_fraud,51.27
CC-4794,account_takeover,confirmed_fraud,1226.03
CC-4795,account_takeover,confirmed_fraud,1879.53
CC-4796,out_of_region_use,confirmed_fraud,635.09
CC-4797,account_takeover,confirmed_fraud,342.39
CC-4798,card_not_present_fraud,confirmed_fraud,200.07
CC-4799,card_not_present_fraud,confirmed_fraud,102.66
CC-4800,card_not_present_new_device,confirmed_fraud,1165.16
CC-4801,card_not_present_fraud,confirmed_fraud,16.48
CC-4802,card_not_present_fraud,confirmed_fraud,33.48
CC-4803,account_takeover,confirmed_fraud,1102.51
CC-4804,account_takeover,confirmed_fraud,234.34
CC-4805,card_not_present_fraud,confirmed_fraud,52.95
CC-4806,account_takeover,confirmed_fraud,58.01
CC-4807,card_not_present_new_device,confirmed_fraud,29.96
CC-4808,out_of_region_use,confirmed_fraud,280.02
CC-4809,account_takeover,confirmed_fraud,526.97
CC-4810,card_not_present_fraud,confirmed_fraud,225.06
CC-4811,card_not_present_new_device,confirmed_fraud,84.86
CC-4812,card_not_present_fraud,confirmed_fraud,16.09
CC-4813,none,cleared,0.0
CC-4814,card_not_present_new_device,confirmed_fraud,100.01
CC-4815,card_not_present_fraud,confirmed_fraud,28.93
CC-4816,none,cleared,0.0
CC-4817,out_of_region_use,confirmed_fraud,390.1
CC-4818,card_not_present_new_device,confirmed_fraud,99.99
CC-4819,none,cleared,0.0
CC-4820,account_takeover,confirmed_fraud,2141.26
CC-4821,card_not_present_new_device,confirmed_fraud,299.87
CC-4822,card_not_present_fraud,confirmed_fraud,43.41
CC-4823,card_not_present_fraud,confirmed_fraud,25.7
CC-4824,account_takeover,confirmed_fraud,82.94
CC-4825,card_not_present_fraud,confirmed_fraud,81.08
CC-4826,account_takeover,confirmed_fraud,2209.42
CC-4827,out_of_region_use,confirmed_fraud,445.01
CC-4828,account_takeover,confirmed_fraud,445.07
CC-4829,card_not_present_new_device,confirmed_fraud,75.39
CC-4830,card_not_present_fraud,confirmed_fraud,149.95
CC-4831,card_not_present_fraud,confirmed_fraud,9.18
CC-4832,card_not_present_fraud,confirmed_fraud,77.94
CC-4833,account_takeover,confirmed_fraud,234.1
CC-4834,none,cleared,0.0
CC-4835,out_of_region_use,confirmed_fraud,63.91
CC-4836,out_of_region_use,confirmed_fraud,445.09
CC-4837,card_not_present_fraud,confirmed_fraud,39.3
CC-4838,account_takeover,confirmed_fraud,840.13
CC-4839,account_takeover,confirmed_fraud,2160.97
CC-4840,card_not_present_new_device,confirmed_fraud,53.95
CC-4841,card_not_present_fraud,confirmed_fraud,117.28
CC-4842,account_takeover,confirmed_fraud,349.14
CC-4843,account_takeover,confirmed_fraud,384.12
CC-4844,none,cleared,0.0
CC-4845,card_not_present_new_device,confirmed_fraud,56.67
CC-4846,card_not_present_fraud,confirmed_fraud,13.29
CC-4847,out_of_region_use,confirmed_fraud,774.01
CC-4848,card_not_present_fraud,confirmed_fraud,1399.92
CC-4849,card_not_present_fraud,confirmed_fraud,76.7
CC-4850,card_not_present_new_device,confirmed_fraud,39.33
CC-4851,account_takeover,confirmed_fraud,434.93
CC-4852,card_not_present_new_device,confirmed_fraud,399.92
CC-4853,account_takeover,confirmed_fraud,171.07
CC-4854,out_of_region_use,confirmed_fraud,84.01
CC-4855,card_not_present_new_device,confirmed_fraud,206.05
CC-4856,card_not_present_fraud,confirmed_fraud,26.11
CC-4857,card_not_present_new_device,confirmed_fraud,16.22
CC-4858,card_not_present_fraud,confirmed_fraud,300.07
CC-4859,card_not_present_fraud,confirmed_fraud,67.14
CC-4860,account_takeover,confirmed_fraud,57.97
CC-4861,account_takeover,confirmed_fraud,248.11
CC-4862,card_not_present_fraud,confirmed_fraud,199.96
CC-4863,card_not_present_new_device,confirmed_fraud,300.09
CC-4864,out_of_region_use,confirmed_fraud,390.1
CC-4865,card_not_present_new_device,confirmed_fraud,52.66
CC-4866,card_not_present_new_device,confirmed_fraud,49.94
CC-4867,out_of_region_use,confirmed_fraud,117.09
CC-4868,card_not_present_new_device,confirmed_fraud,200.05
CC-4869,out_of_region_use,confirmed_fraud,334.95
CC-4870,out_of_region_use,confirmed_fraud,914.01
CC-4871,card_not_present_fraud,confirmed_fraud,28.95
CC-4872,out_of_region_use,confirmed_fraud,226.05
CC-4873,card_not_present_fraud,confirmed_fraud,399.92
CC-4874,out_of_region_use,confirmed_fraud,511.17
CC-4875,out_of_region_use,confirmed_fraud,445.02
CC-4876,account_takeover,confirmed_fraud,1483.88
CC-4877,account_takeover,confirmed_fraud,774.57
CC-4878,out_of_region_use,confirmed_fraud,2770.12
CC-4879,card_not_present_new_device,confirmed_fraud,1014.86
CC-4880,card_not_present_fraud,confirmed_fraud,47.71
CC-4881,card_not_present_fraud,confirmed_fraud,300.03
CC-4882,none,cleared,0.0
CC-4883,account_takeover,confirmed_fraud,97.99
CC-4884,account_takeover,confirmed_fraud,279.94
CC-4885,none,cleared,0.0
CC-4886,card_not_present_new_device,confirmed_fraud,58.24
CC-4887,out_of_region_use,confirmed_fraud,108.03
CC-4888,out_of_region_use,confirmed_fraud,967.04
CC-4889,account_takeover,confirmed_fraud,369.82
CC-4890,card_not_present_fraud,confirmed_fraud,800.03
CC-4891,card_not_present_new_device,confirmed_fraud,100.13
CC-4892,account_takeover,confirmed_fraud,29.07
CC-4893,out_of_region_use,confirmed_fraud,214.97
CC-4894,card_not_present_new_device,confirmed_fraud,149.91
CC-4895,account_takeover,confirmed_fraud,571.96
CC-4896,card_not_present_new_device,confirmed_fraud,149.99
CC-4897,card_not_present_fraud,confirmed_fraud,99.99
CC-4898,none,cleared,0.0
CC-4899,none,cleared,0.0
CC-4900,card_not_present_fraud,confirmed_fraud,149.92
CC-4901,account_takeover,confirmed_fraud,494.06
CC-4902,out_of_region_use,confirmed_fraud,48.97
CC-4903,card_not_present_new_device,confirmed_fraud,350.03
CC-4904,account_takeover,confirmed_fraud,3020.93
CC-4905,card_not_present_new_device,confirmed_fraud,20.57
CC-4906,out_of_region_use,confirmed_fraud,276.01
CC-4907,card_not_present_fraud,confirmed_fraud,27.1
CC-4908,card_not_present_new_device,confirmed_fraud,159.92
CC-4909,out_of_region_use,confirmed_fraud,2595.21
CC-4910,card_not_present_new_device,confirmed_fraud,30.72
CC-4911,card_not_present_new_device,confirmed_fraud,349.99
CC-4912,card_not_present_fraud,confirmed_fraud,199.92
CC-4913,card_not_present_fraud,confirmed_fraud,240.5
CC-4914,out_of_region_use,confirmed_fraud,31.02
CC-4915,card_not_present_fraud,confirmed_fraud,350.05
CC-4916,none,cleared,0.0
CC-4917,card_not_present_fraud,confirmed_fraud,58.12
CC-4918,card_not_present_new_device,confirmed_fraud,150.14
CC-4919,card_not_present_fraud,confirmed_fraud,43.42
CC-4920,out_of_region_use,confirmed_fraud,744.92
CC-4921,account_takeover,confirmed_fraud,107.97
CC-4922,card_not_present_fraud,confirmed_fraud,60.81
CC-4923,card_not_present_new_device,confirmed_fraud,265.33
CC-4924,account_takeover,confirmed_fraud,665.17
CC-4925,card_not_present_fraud,confirmed_fraud,150.04
CC-4926,card_not_present_fraud,confirmed_fraud,374.92
CC-4927,account_takeover,confirmed_fraud,603.83
CC-4928,out_of_region_use,confirmed_fraud,140.05
CC-4929,card_not_present_fraud,confirmed_fraud,15.99
CC-4930,card_not_present_new_device,confirmed_fraud,375.04
CC-4931,none,cleared,0.0
CC-4932,none,cleared,0.0
CC-4933,account_takeover,confirmed_fraud,1318.23
CC-4934,out_of_region_use,confirmed_fraud,54.02
CC-4935,account_takeover,confirmed_fraud,1164.09
CC-4936,card_not_present_new_device,confirmed_fraud,193.48
CC-4937,card_not_present_fraud,confirmed_fraud,135.6
CC-4938,out_of_region_use,confirmed_fraud,34.97
CC-4939,card_not_present_fraud,confirmed_fraud,225.02
CC-4940,card_testing,confirmed_fraud,109.88
CC-4941,card_not_present_new_device,confirmed_fraud,28.22
CC-4942,out_of_region_use,confirmed_fraud,1094.94
CC-4943,card_not_present_new_device,confirmed_fraud,54.32
CC-4944,card_not_present_new_device,confirmed_fraud,85.04
CC-4945,account_takeover,confirmed_fraud,87.0
CC-4946,card_not_present_fraud,confirmed_fraud,31.78
CC-4947,card_not_present_fraud,confirmed_fraud,300.07
CC-4948,account_takeover,confirmed_fraud,58.92
CC-4949,account_takeover,confirmed_fraud,2700.54
CC-4950,card_not_present_fraud,confirmed_fraud,86.14
CC-4951,card_not_present_fraud,confirmed_fraud,71.6
CC-4952,out_of_region_use,confirmed_fraud,409.93
CC-4953,card_not_present_fraud,confirmed_fraud,102.72
CC-4954,account_takeover,confirmed_fraud,170.93
CC-4955,none,cleared,0.0
CC-4956,card_not_present_fraud,confirmed_fraud,59.2
CC-4957,out_of_region_use,confirmed_fraud,48.02
CC-4958,card_not_present_new_device,confirmed_fraud,45.3
CC-4959,account_takeover,confirmed_fraud,677.92
CC-4960,card_not_present_fraud,confirmed_fraud,350.06
CC-4961,account_takeover,confirmed_fraud,247.88
CC-4962,account_takeover,confirmed_fraud,29.06
CC-4963,account_takeover,confirmed_fraud,3234.9
CC-4964,account_takeover,confirmed_fraud,5486.38
CC-4965,none,cleared,0.0
CC-4966,out_of_region_use,confirmed_fraud,210.42
CC-4967,card_not_present_fraud,confirmed_fraud,349.91
CC-4968,none,cleared,0.0
CC-4969,card_not_present_fraud,confirmed_fraud,81.94
CC-4970,card_not_present_new_device,confirmed_fraud,299.93
CC-4971,none,cleared,0.0
CC-4972,card_not_present_new_device,confirmed_fraud,334.56
CC-4973,none,cleared,0.0
CC-4974,none,cleared,0.0
CC-4975,account_takeover,confirmed_fraud,29.0
CC-4976,out_of_region_use,confirmed_fraud,521.89
CC-4977,card_not_present_new_device,confirmed_fraud,16.78
CC-4978,card_not_present_fraud,confirmed_fraud,614.89
CC-4979,card_not_present_new_device,confirmed_fraud,114.61
CC-4980,card_not_present_new_device,confirmed_fraud,16.29
CC-4981,card_not_present_fraud,confirmed_fraud,32.03
CC-4982,card_not_present_new_device,confirmed_fraud,895.46
CC-4983,card_not_present_fraud,confirmed_fraud,16.02
CC-4984,card_not_present_fraud,confirmed_fraud,116.23
CC-4985,card_not_present_fraud,confirmed_fraud,101.33
CC-4986,card_not_present_fraud,confirmed_fraud,27.12
CC-4987,card_not_present_new_device,confirmed_fraud,17.43
CC-4988,none,cleared,0.0
CC-4989,account_takeover,confirmed_fraud,884.05
CC-4990,account_takeover,confirmed_fraud,116.13
CC-4991,card_not_present_fraud,confirmed_fraud,58.06
CC-4992,card_not_present_new_device,confirmed_fraud,549.47
CC-4993,card_not_present_fraud,confirmed_fraud,399.99
CC-4994,card_not_present_fraud,confirmed_fraud,22.2
CC-4995,out_of_region_use,confirmed_fraud,116.99
CC-4996,out_of_region_use,confirmed_fraud,1394.09
CC-4997,out_of_region_use,confirmed_fraud,48.94
CC-4998,out_of_region_use,confirmed_fraud,640.86
CC-4999,account_takeover,confirmed_fraud,277.0
CC-5000,account_takeover,confirmed_fraud,729.94
CC-5001,none,cleared,0.0
CC-5002,account_takeover,confirmed_fraud,112.94
CC-5003,card_not_present_fraud,confirmed_fraud,300.02
CC-5004,out_of_region_use,confirmed_fraud,136.12
CC-5005,card_not_present_new_device,confirmed_fraud,8.2
CC-5006,none,cleared,0.0
CC-5007,account_takeover,confirmed_fraud,1443.01
CC-5008,none,cleared,0.0
CC-5009,account_takeover,confirmed_fraud,1459.93
CC-5010,card_not_present_new_device,confirmed_fraud,629.26
CC-5011,none,cleared,0.0
CC-5012,card_not_present_fraud,confirmed_fraud,30.94
CC-5013,account_takeover,confirmed_fraud,170.93
CC-5014,none,cleared,0.0
CC-5015,card_not_present_new_device,confirmed_fraud,131.19
CC-5016,card_not_present_fraud,confirmed_fraud,255.28
CC-5017,out_of_region_use,confirmed_fraud,146.01
CC-5018,none,cleared,0.0
CC-5019,out_of_region_use,confirmed_fraud,156.09
CC-5020,out_of_region_use,confirmed_fraud,424.93
CC-5021,card_not_present_fraud,confirmed_fraud,2499.98
CC-5022,card_not_present_fraud,confirmed_fraud,375.04
CC-5023,account_takeover,confirmed_fraud,350.77
CC-5024,account_takeover,confirmed_fraud,663.99
CC-5025,card_not_present_new_device,confirmed_fraud,450.1
CC-5026,out_of_region_use,confirmed_fraud,309.86
CC-5027,card_not_present_fraud,confirmed_fraud,42.26
CC-5028,out_of_region_use,confirmed_fraud,374.93
CC-5029,card_not_present_new_device,confirmed_fraud,407.71
CC-5030,account_takeover,confirmed_fraud,440.94
CC-5031,card_not_present_fraud,confirmed_fraud,31.71
CC-5032,out_of_region_use,confirmed_fraud,459.2
CC-5033,card_not_present_fraud,confirmed_fraud,31.86
CC-5034,account_takeover,confirmed_fraud,25.9
CC-5035,none,cleared,0.0
CC-5036,card_not_present_fraud,confirmed_fraud,400.04
CC-5037,card_not_present_new_device,confirmed_fraud,149.91
CC-5038,card_not_present_fraud,confirmed_fraud,16.06
CC-5039,account_takeover,confirmed_fraud,225.97
CC-5040,card_not_present_fraud,confirmed_fraud,110.12
CC-5041,account_takeover,confirmed_fraud,279.95
CC-5042,card_not_present_fraud,confirmed_fraud,11.21
CC-5043,none,cleared,0.0
CC-5044,card_not_present_fraud,confirmed_fraud,270.12
CC-5045,card_not_present_fraud,confirmed_fraud,31.74
CC-5046,out_of_region_use,confirmed_fraud,4622.99
CC-5047,none,cleared,0.0
CC-5048,card_not_present_fraud,confirmed_fraud,1000.04
CC-5049,account_takeover,confirmed_fraud,1835.06
CC-5050,card_not_present_new_device,confirmed_fraud,287.88
CC-5051,out_of_region_use,confirmed_fraud,44.5
CC-5052,out_of_region_use,confirmed_fraud,96.98
CC-5053,card_not_present_fraud,confirmed_fraud,424.86
CC-5054,account_takeover,confirmed_fraud,3604.93
CC-5055,out_of_region_use,confirmed_fraud,553.98
CC-5056,out_of_region_use,confirmed_fraud,311.88
CC-5057,card_not_present_new_device,confirmed_fraud,156.55
CC-5058,card_not_present_fraud,confirmed_fraud,349.93
CC-5059,out_of_region_use,confirmed_fraud,669.93
CC-5060,account_takeover,confirmed_fraud,3043.92
CC-5061,out_of_region_use,confirmed_fraud,3775.96
CC-5062,none,cleared,0.0
CC-5063,out_of_region_use,confirmed_fraud,171.01
CC-5064,card_not_present_new_device,confirmed_fraud,41.03
CC-5065,card_not_present_fraud,confirmed_fraud,299.98
CC-5066,account_takeover,confirmed_fraud,171.08
CC-5067,account_takeover,confirmed_fraud,286.98
CC-5068,card_not_present_fraud,confirmed_fraud,600.08
CC-5069,account_takeover,confirmed_fraud,209.87
CC-5070,card_not_present_fraud,confirmed_fraud,199.85
CC-5071,account_takeover,confirmed_fraud,349.02
CC-5072,out_of_region_use,confirmed_fraud,117.09
CC-5073,card_not_present_fraud,confirmed_fraud,31.8
CC-5074,out_of_region_use,confirmed_fraud,59.0
CC-5075,card_not_present_new_device,confirmed_fraud,71.89
CC-5076,out_of_region_use,confirmed_fraud,117.06
CC-5077,none,cleared,0.0
CC-5078,none,cleared,0.0
CC-5079,card_not_present_fraud,confirmed_fraud,120.49
CC-5080,card_not_present_fraud,confirmed_fraud,27.22
CC-5081,card_not_present_new_device,confirmed_fraud,50.01
CC-5082,out_of_region_use,confirmed_fraud,4420.11
CC-5083,out_of_region_use,confirmed_fraud,570.07
CC-5084,card_not_present_fraud,confirmed_fraud,599.91
CC-5085,card_not_present_new_device,confirmed_fraud,243.84
CC-5086,account_takeover,confirmed_fraud,193.93
CC-5087,out_of_region_use,confirmed_fraud,171.01
CC-5088,card_not_present_fraud,confirmed_fraud,106.51
CC-5089,account_takeover,confirmed_fraud,83.01
CC-5090,out_of_region_use,confirmed_fraud,155.25
CC-5091,out_of_region_use,confirmed_fraud,445.07
CC-5092,out_of_region_use,confirmed_fraud,215.07
CC-5093,card_not_present_fraud,confirmed_fraud,136.94
CC-5094,card_not_present_new_device,confirmed_fraud,767.91
CC-5095,none,cleared,0.0
CC-5096,card_not_present_fraud,confirmed_fraud,50.08
CC-5097,account_takeover,confirmed_fraud,159.9
CC-5098,card_not_present_fraud,confirmed_fraud,500.04
CC-5099,card_not_present_fraud,confirmed_fraud,106.55
CC-5100,out_of_region_use,confirmed_fraud,213.46
CC-5101,out_of_region_use,confirmed_fraud,226.01
CC-5102,card_not_present_new_device,confirmed_fraud,34.39
CC-5103,out_of_region_use,confirmed_fraud,226.02
CC-5104,card_not_present_fraud,confirmed_fraud,1.36
CC-5105,card_not_present_new_device,confirmed_fraud,35.06
CC-5106,card_not_present_new_device,confirmed_fraud,35.95
CC-5107,account_takeover,confirmed_fraud,267.79
CC-5108,out_of_region_use,confirmed_fraud,116.97
CC-5109,card_not_present_new_device,confirmed_fraud,188.29
CC-5110,card_not_present_new_device,confirmed_fraud,37.82
CC-5111,card_not_present_new_device,confirmed_fraud,49.92
CC-5112,account_takeover,confirmed_fraud,1770.07
CC-5113,account_takeover,confirmed_fraud,97.04
CC-5114,none,cleared,0.0
CC-5115,account_takeover,confirmed_fraud,1247.23
CC-5116,card_not_present_new_device,confirmed_fraud,1109.93
CC-5117,card_not_present_fraud,confirmed_fraud,99.94
CC-5118,card_not_present_new_device,confirmed_fraud,170.04
CC-5119,out_of_region_use,confirmed_fraud,3331.75
CC-5120,account_takeover,confirmed_fraud,2650.82
CC-5121,card_not_present_new_device,confirmed_fraud,615.33
CC-5122,card_not_present_new_device,confirmed_fraud,321.36
CC-5123,card_not_present_fraud,confirmed_fraud,132.04
CC-5124,card_not_present_new_device,confirmed_fraud,1974.91
CC-5125,card_not_present_fraud,confirmed_fraud,8.48
CC-5126,out_of_region_use,confirmed_fraud,91.99
CC-5127,out_of_region_use,confirmed_fraud,33.89
CC-5128,card_not_present_new_device,confirmed_fraud,115.15
CC-5129,none,cleared,0.0
CC-5130,card_not_present_fraud,confirmed_fraud,85.07
CC-5131,account_takeover,confirmed_fraud,29.02
CC-5132,none,cleared,0.0
CC-5133,out_of_region_use,confirmed_fraud,57.88
CC-5134,none,cleared,0.0
CC-5135,account_takeover,confirmed_fraud,284.17
CC-5136,account_takeover,confirmed_fraud,4445.98
CC-5137,none,cleared,0.0
CC-5138,account_takeover,confirmed_fraud,485.07
CC-5139,out_of_region_use,confirmed_fraud,3096.07
CC-5140,card_not_present_new_device,confirmed_fraud,385.8
CC-5141,account_takeover,confirmed_fraud,724.93
CC-5142,none,cleared,0.0
