id,amount,ts,product_cd,channel,risk_score,card1,card5,addr1,addr2,p_emaildomain,r_emaildomain
3514309,41.25,2016-12-04 21:19:16,C,online,0.03,21363.0,138.0,,,hotmail.com,hotmail.com
3514335,35.97,2016-12-04 21:25:14,W,in_person,0.25,15868.0,226.0,264.0,87.0,gmail.com,
3514365,10.49,2016-12-04 21:36:28,C,online,0.01,21363.0,138.0,,,hotmail.com,hotmail.com
3514370,58.95,2016-12-04 21:38:43,W,in_person,0.28,19739.0,137.0,420.0,87.0,gmail.com,
3514400,100.03,2016-12-04 21:49:01,R,online,0.02,17011.0,219.0,441.0,87.0,anonymous.com,anonymous.com
3514434,328.71,2016-12-04 21:59:55,W,in_person,0.28,19739.0,137.0,181.0,87.0,,
3514461,38.92,2016-12-04 22:08:43,W,in_person,0.11,21139.0,166.0,203.0,87.0,,
3514532,57.89,2016-12-04 22:29:12,W,in_person,0.28,10010.0,226.0,264.0,87.0,yahoo.com,
3514573,36.97,2016-12-04 22:40:36,W,in_person,0.95,15868.0,226.0,264.0,87.0,yahoo.com,
3514634,225.98,2016-12-04 22:58:44,W,in_person,0.07,19739.0,137.0,220.0,87.0,yahoo.com,
3514656,117.04,2016-12-04 23:07:42,W,in_person,0.01,19248.0,226.0,325.0,87.0,gmail.com,
3514674,29.72,2016-12-04 23:13:07,C,online,0.04,21363.0,138.0,,,outlook.com,outlook.com
3514680,213.95,2016-12-04 23:14:53,W,in_person,0.07,19739.0,137.0,220.0,87.0,yahoo.com,
3514703,14.98,2016-12-04 23:22:38,C,online,0.02,21429.0,138.0,,,outlook.com,outlook.com
3514796,225.92,2016-12-04 23:53:30,W,in_person,0.03,19248.0,226.0,325.0,87.0,hotmail.com,
3514845,460.01,2016-12-05 00:11:36,W,in_person,0.43,19248.0,226.0,325.0,87.0,hotmail.com,
3514846,31.01,2016-12-05 00:11:41,W,in_person,0.07,22756.0,117.0,264.0,87.0,gmail.com,
3514868,107.9,2016-12-05 00:18:56,W,in_person,0.07,22756.0,117.0,264.0,87.0,yahoo.com,
3514876,72.96,2016-12-05 00:20:32,C,online,0.29,21363.0,138.0,,,anonymous.com,anonymous.com
3514881,107.98,2016-12-05 00:24:06,W,in_person,0.02,22756.0,117.0,264.0,87.0,yahoo.com,
3514918,59.04,2016-12-05 00:38:21,W,in_person,0.01,13729.0,126.0,251.0,87.0,gmail.com,
3514948,111.92,2016-12-05 00:46:14,W,in_person,0.87,15868.0,226.0,264.0,87.0,gmail.com,
3514993,38.91,2016-12-05 01:06:17,W,in_person,0.12,19248.0,226.0,126.0,87.0,,
3515001,108.02,2016-12-05 01:09:13,W,in_person,0.1,15868.0,226.0,264.0,87.0,,
3515011,14.31,2016-12-05 01:12:10,C,online,0.12,21363.0,138.0,,,hotmail.com,hotmail.com
3515019,22.61,2016-12-05 01:20:17,C,online,0.04,21363.0,138.0,,,live.com.mx,live.com.mx
3515024,60.28,2016-12-05 01:21:57,C,online,0.12,21363.0,138.0,,,gmail.com,gmail.com
3515034,35.92,2016-12-05 01:24:32,W,in_person,0.06,12947.0,166.0,325.0,87.0,gmail.com,
3515045,59.03,2016-12-05 01:29:40,W,in_person,0.26,15868.0,226.0,264.0,87.0,gmail.com,
3515072,49.06,2016-12-05 01:37:09,W,in_person,0.01,22756.0,117.0,264.0,87.0,yahoo.com,
3515088,28.93,2016-12-05 01:40:12,W,in_person,0.09,19248.0,226.0,126.0,87.0,aol.com,
3515111,130.01,2016-12-05 01:45:47,W,in_person,0.16,19248.0,226.0,325.0,87.0,yahoo.com,
3515128,28.95,2016-12-05 01:50:48,W,in_person,0.17,19248.0,226.0,126.0,87.0,aol.com,
3515140,36.87,2016-12-05 01:57:11,C,online,0.39,10114.0,102.0,,,gmail.com,gmail.com
3515148,107.87,2016-12-05 02:02:39,W,in_person,0.15,22756.0,117.0,264.0,87.0,gmail.com,
3515158,25.99,2016-12-05 02:06:26,W,in_person,0.05,19248.0,226.0,325.0,87.0,,
3515162,6.52,2016-12-05 02:06:58,C,online,0.12,21363.0,138.0,,,gmail.com,gmail.com
3515167,19.64,2016-12-05 02:08:34,C,online,0.04,21363.0,138.0,,,anonymous.com,anonymous.com
3515188,37.29,2016-12-05 02:15:39,C,online,0.21,21363.0,138.0,,,gmail.com,gmail.com
3515193,103.99,2016-12-05 02:19:51,W,in_person,0.13,15868.0,226.0,264.0,87.0,,
3515202,108.0,2016-12-05 02:21:45,W,in_person,0.03,22756.0,117.0,310.0,87.0,yahoo.com,
3515207,108.03,2016-12-05 02:25:40,W,in_person,0.02,22756.0,117.0,310.0,87.0,yahoo.com,
3515214,48.86,2016-12-05 02:28:32,C,online,0.48,21363.0,138.0,,,hotmail.com,hotmail.com
3515231,0.75,2016-12-05 02:40:04,C,online,0.22,21363.0,138.0,,,hotmail.com,hotmail.com
3515241,29.07,2016-12-05 02:45:13,W,in_person,0.02,21139.0,166.0,498.0,87.0,,
3515258,0.82,2016-12-05 02:53:10,C,online,0.07,21363.0,138.0,,,hotmail.com,hotmail.com
3515275,1.03,2016-12-05 02:57:34,C,online,0.01,21363.0,138.0,,,hotmail.com,hotmail.com
3515321,1.03,2016-12-05 03:21:01,C,online,0.11,21363.0,138.0,,,hotmail.com,hotmail.com
3515326,107.96,2016-12-05 03:27:44,W,in_person,0.15,22756.0,117.0,310.0,87.0,yahoo.com,
3515338,2.59,2016-12-05 03:35:16,C,online,0.08,21363.0,138.0,,,hotmail.com,hotmail.com
3515340,38.73,2016-12-05 03:35:23,C,online,0.32,21363.0,138.0,,,hotmail.com,hotmail.com
3515348,2.69,2016-12-05 03:38:07,C,online,0.1,21363.0,138.0,,,hotmail.com,hotmail.com
3515352,24.94,2016-12-05 03:38:38,C,online,0.08,21363.0,138.0,,,gmail.com,gmail.com
3515360,107.96,2016-12-05 03:44:18,W,in_person,0.02,22756.0,117.0,310.0,87.0,yahoo.com,
3515368,335.0,2016-12-05 03:47:36,W,in_person,0.04,13729.0,126.0,299.0,87.0,gmail.com,
3515373,24.39,2016-12-05 03:50:19,C,online,0.04,19430.0,138.0,,,hotmail.com,hotmail.com
3515375,54.18,2016-12-05 03:51:23,C,online,0.28,19682.0,226.0,,,gmail.com,gmail.com
3515381,19.99,2016-12-05 03:55:08,C,online,0.03,21363.0,138.0,,,hotmail.com,hotmail.com
3515382,17.77,2016-12-05 03:55:12,C,online,0.61,21363.0,138.0,,,hotmail.com,hotmail.com
3515386,37.76,2016-12-05 03:59:14,C,online,0.05,21363.0,138.0,,,anonymous.com,anonymous.com
3515400,54.31,2016-12-05 04:08:40,C,online,0.03,20671.0,137.0,,,gmail.com,gmail.com
3515404,40.99,2016-12-05 04:10:50,C,online,0.02,21363.0,138.0,,,anonymous.com,anonymous.com
3515437,10.48,2016-12-05 04:43:52,C,online,0.15,21363.0,138.0,,,hotmail.com,hotmail.com
3515438,50.23,2016-12-05 04:44:41,C,online,0.16,21363.0,138.0,,,hotmail.com,hotmail.com
3515439,36.0,2016-12-05 04:44:46,W,in_person,0.19,19248.0,226.0,325.0,87.0,gmail.com,
3515483,39.04,2016-12-05 06:03:26,W,in_person,0.04,19739.0,137.0,181.0,87.0,gmail.com,
3515484,15.99,2016-12-05 06:09:05,C,online,0.05,21363.0,138.0,,,hotmail.com,hotmail.com
3515485,15.95,2016-12-05 06:11:40,C,online,0.26,21363.0,138.0,,,hotmail.com,hotmail.com
3515509,86.62,2016-12-05 07:12:16,C,online,0.93,10114.0,102.0,,,hotmail.com,hotmail.com
3515518,48.92,2016-12-05 07:50:23,W,in_person,0.33,19739.0,137.0,231.0,87.0,gmail.com,
3515560,524.99,2016-12-05 09:47:07,W,in_person,0.19,22756.0,117.0,264.0,87.0,,
3515580,58.98,2016-12-05 10:48:45,W,in_person,0.15,13729.0,126.0,251.0,87.0,gmail.com,
3515597,27.02,2016-12-05 11:06:46,W,in_person,0.15,19248.0,226.0,325.0,87.0,gmail.com,
3515607,262.0,2016-12-05 11:16:40,W,in_person,0.13,22756.0,117.0,264.0,87.0,gmail.com,
3515684,117.04,2016-12-05 12:30:49,W,in_person,0.02,19248.0,226.0,204.0,87.0,gmail.com,
3515709,97.95,2016-12-05 12:44:15,W,in_person,0.01,15868.0,226.0,264.0,87.0,hotmail.com,
3515732,33.91,2016-12-05 12:58:55,W,in_person,0.1,13729.0,126.0,441.0,87.0,gmail.com,
3515751,117.01,2016-12-05 13:07:58,W,in_person,0.2,19248.0,226.0,204.0,87.0,gmail.com,
3515752,98.04,2016-12-05 13:08:08,W,in_person,0.14,15868.0,226.0,264.0,87.0,hotmail.com,
3515761,49.03,2016-12-05 13:14:30,W,in_person,0.21,13729.0,126.0,441.0,87.0,gmail.com,
3515777,30.01,2016-12-05 13:21:47,H,online,0.08,15868.0,226.0,264.0,87.0,anonymous.com,gmail.com
3515778,49.06,2016-12-05 13:22:13,W,in_person,0.1,13729.0,126.0,441.0,87.0,gmail.com,
3515789,173.22,2016-12-05 13:27:37,C,online,0.11,21363.0,138.0,,,hotmail.com,hotmail.com
3515812,49.03,2016-12-05 13:36:41,W,in_person,0.02,13729.0,126.0,441.0,87.0,gmail.com,
3515815,49.07,2016-12-05 13:38:32,W,in_person,0.1,13729.0,126.0,441.0,87.0,,
3515829,37.82,2016-12-05 13:49:59,C,online,0.06,21363.0,138.0,,,gmail.com,gmail.com
3515867,48.94,2016-12-05 14:05:36,W,in_person,0.06,13729.0,126.0,441.0,87.0,,
3515886,279.91,2016-12-05 14:12:04,W,in_person,0.02,19248.0,226.0,204.0,87.0,yahoo.com,
3515892,21.86,2016-12-05 14:14:48,W,in_person,0.35,19248.0,226.0,325.0,87.0,gmail.com,
3515902,44.5,2016-12-05 14:20:35,W,in_person,0.02,13729.0,126.0,441.0,87.0,gmail.com,
3515903,24.53,2016-12-05 14:21:11,W,in_person,0.03,19248.0,226.0,325.0,87.0,yahoo.com,
3515907,20.33,2016-12-05 14:23:09,C,online,0.23,21363.0,138.0,,,hotmail.com,hotmail.com
3515911,58.95,2016-12-05 14:24:00,W,in_person,0.11,19248.0,226.0,325.0,87.0,gmail.com,
3515912,212.96,2016-12-05 14:24:20,W,in_person,0.2,22756.0,117.0,264.0,87.0,gmail.com,
3515982,25.89,2016-12-05 14:51:38,W,in_person,0.15,15868.0,226.0,264.0,87.0,gmail.com,
3515993,58.95,2016-12-05 14:53:53,W,in_person,0.08,19739.0,137.0,184.0,87.0,gmail.com,
3515994,24.7,2016-12-05 14:54:16,C,online,0.02,21363.0,138.0,,,hotmail.com,hotmail.com
3516000,18.16,2016-12-05 14:56:29,C,online,0.07,21363.0,138.0,,,gmail.com,gmail.com
3516008,205.94,2016-12-05 15:02:16,W,in_person,0.1,19248.0,226.0,272.0,87.0,,
3516036,206.08,2016-12-05 15:11:32,W,in_person,0.21,19248.0,226.0,272.0,87.0,gmail.com,
3516098,13.47,2016-12-05 15:33:31,C,online,0.28,21363.0,138.0,,,hotmail.com,hotmail.com
3516149,112.08,2016-12-05 15:52:56,W,in_person,0.19,19248.0,226.0,325.0,87.0,yahoo.com,
3516192,82.19,2016-12-05 16:09:50,C,online,0.08,21363.0,138.0,,,gmail.com,gmail.com
3516205,48.91,2016-12-05 16:13:58,W,in_person,0.15,22756.0,117.0,110.0,87.0,gmail.com,
3516208,35.93,2016-12-05 16:14:23,W,in_person,0.03,15868.0,226.0,264.0,87.0,yahoo.com,
3516217,35.86,2016-12-05 16:15:45,W,in_person,0.46,19739.0,137.0,264.0,87.0,gmail.com,
3516242,41.09,2016-12-05 16:21:20,C,online,0.12,21363.0,138.0,,,gmail.com,gmail.com
3516250,79.88,2016-12-05 16:23:02,C,online,0.02,21363.0,138.0,,,hotmail.com,hotmail.com
3516273,16.19,2016-12-05 16:32:10,C,online,0.11,21363.0,138.0,,,hotmail.com,hotmail.com
3516282,34.52,2016-12-05 16:34:25,C,online,0.14,21363.0,138.0,,,outlook.es,outlook.es
3516293,228.15,2016-12-05 16:37:14,W,in_person,0.06,22756.0,117.0,310.0,87.0,gmail.com,
3516324,13.33,2016-12-05 16:48:33,C,online,0.14,10114.0,102.0,,,hotmail.com,hotmail.com
3516330,16.3,2016-12-05 16:50:14,C,online,0.13,21363.0,138.0,,,hotmail.com,hotmail.com
3516387,58.94,2016-12-05 17:08:49,W,in_person,0.1,19248.0,226.0,325.0,87.0,msn.com,
3516400,34.04,2016-12-05 17:13:38,W,in_person,0.09,19739.0,137.0,123.0,87.0,att.net,
3516410,24.78,2016-12-05 17:16:05,C,online,0.05,10394.0,224.0,,,gmail.com,gmail.com
3516470,23.05,2016-12-05 17:35:42,W,in_person,0.06,12947.0,166.0,272.0,87.0,gmail.com,
3516496,26.22,2016-12-05 17:44:38,C,online,0.03,21363.0,138.0,,,,
3516499,25.97,2016-12-05 17:45:12,W,in_person,0.03,12947.0,166.0,272.0,87.0,gmail.com,
3516554,23.05,2016-12-05 18:01:42,W,in_person,0.19,12947.0,166.0,272.0,87.0,gmail.com,
3516576,24.94,2016-12-05 18:07:40,S,online,0.36,12947.0,166.0,330.0,87.0,,gmail.com
3516603,15.59,2016-12-05 18:17:39,C,online,0.21,21363.0,138.0,,,hotmail.com,hotmail.com
3516774,76.39,2016-12-05 19:08:44,C,online,0.03,22904.0,224.0,,,gmail.com,gmail.com
3516788,24.64,2016-12-05 19:12:55,C,online,0.83,21363.0,138.0,,,gmail.com,gmail.com
3516823,57.86,2016-12-05 19:24:48,W,in_person,0.1,15868.0,226.0,264.0,87.0,,
3516828,25.89,2016-12-05 19:26:00,W,in_person,0.26,15868.0,226.0,264.0,87.0,gmail.com,
3516842,59.04,2016-12-05 19:29:42,W,in_person,0.09,22756.0,117.0,264.0,87.0,gmail.com,
3516852,30.05,2016-12-05 19:33:15,W,in_person,0.07,19248.0,226.0,325.0,87.0,yahoo.com,
3516866,39.04,2016-12-05 19:37:38,W,in_person,0.37,19248.0,226.0,325.0,87.0,gmail.com,
3516867,99.94,2016-12-05 19:37:43,R,online,0.05,15868.0,226.0,264.0,87.0,anonymous.com,aol.com
3516868,226.08,2016-12-05 19:37:47,W,in_person,0.19,19248.0,226.0,325.0,87.0,yahoo.com,
3516889,13.66,2016-12-05 19:43:39,C,online,0.04,13027.0,224.0,,,gmail.com,gmail.com
3516904,39.09,2016-12-05 19:47:27,W,in_person,0.4,19248.0,226.0,325.0,87.0,gmail.com,
3516942,53.29,2016-12-05 19:58:02,C,online,0.18,15058.0,102.0,,,gmail.com,gmail.com
3517093,135.1,2016-12-05 20:42:04,C,online,0.25,20270.0,137.0,,,msn.com,msn.com
3517109,42.11,2016-12-05 20:46:16,C,online,0.04,21363.0,138.0,,,gmail.com,gmail.com
3517130,135.07,2016-12-05 20:53:57,C,online,0.04,20270.0,137.0,,,msn.com,msn.com
3517148,97.34,2016-12-05 20:58:29,C,online,0.07,21363.0,138.0,,,gmail.com,gmail.com
3517191,24.13,2016-12-05 21:14:14,C,online,0.2,21363.0,138.0,,,hotmail.com,hotmail.com
3517195,58.0,2016-12-05 21:14:37,W,in_person,0.11,19248.0,226.0,325.0,87.0,yahoo.com,
3517196,24.12,2016-12-05 21:14:57,C,online,0.2,21363.0,138.0,,,anonymous.com,anonymous.com
3517198,30.33,2016-12-05 21:15:13,C,online,0.08,21363.0,138.0,,,gmail.com,gmail.com
3517210,39.14,2016-12-05 21:17:47,C,online,0.09,21363.0,138.0,,,hotmail.com,hotmail.com
3517219,10.35,2016-12-05 21:23:15,C,online,0.06,21363.0,138.0,,,gmail.com,gmail.com
3517246,11.64,2016-12-05 21:33:19,C,online,0.03,21363.0,138.0,,,hotmail.com,hotmail.com
3517247,35.96,2016-12-05 21:33:21,W,in_person,0.12,13250.0,117.0,191.0,87.0,,
3517255,24.12,2016-12-05 21:34:15,C,online,0.1,21363.0,138.0,,,anonymous.com,anonymous.com
3517259,25.95,2016-12-05 21:35:10,W,in_person,0.05,19248.0,226.0,325.0,87.0,aol.com,
3517262,24.14,2016-12-05 21:37:23,C,online,0.1,21363.0,138.0,,,anonymous.com,anonymous.com
3517274,24.19,2016-12-05 21:39:48,C,online,0.33,21363.0,138.0,,,anonymous.com,anonymous.com
3517307,50.05,2016-12-05 21:51:39,W,in_person,0.46,15868.0,226.0,264.0,87.0,gmail.com,
3517308,11.59,2016-12-05 21:51:47,C,online,0.23,21363.0,138.0,,,hotmail.com,hotmail.com
3517314,225.95,2016-12-05 21:53:51,W,in_person,0.09,15868.0,226.0,264.0,87.0,gmail.com,
3517346,39.24,2016-12-05 22:02:26,C,online,0.08,21363.0,138.0,,,hotmail.com,hotmail.com
3517353,34.52,2016-12-05 22:05:28,W,in_person,0.16,19248.0,226.0,325.0,87.0,hotmail.com,
3517376,57.95,2016-12-05 22:12:43,W,in_person,0.07,22756.0,117.0,264.0,87.0,live.com,
3517402,214.92,2016-12-05 22:19:12,W,in_person,0.04,10010.0,226.0,264.0,87.0,,
3517403,210.02,2016-12-05 22:19:13,W,in_person,0.04,12947.0,166.0,204.0,87.0,yahoo.com,
3517413,24.95,2016-12-05 22:21:54,C,online,0.2,21363.0,138.0,,,live.com.mx,live.com.mx
3517419,76.95,2016-12-05 22:23:15,W,in_person,0.14,19248.0,226.0,325.0,87.0,,
3517460,225.96,2016-12-05 22:35:32,W,in_person,0.06,15868.0,226.0,264.0,87.0,gmail.com,
3517498,79.26,2016-12-05 22:48:22,C,online,0.05,21363.0,138.0,167.0,60.0,hotmail.com,hotmail.com
3517500,26.84,2016-12-05 22:49:19,C,online,0.03,11653.0,195.0,,,anonymous.com,anonymous.com
3517514,24.03,2016-12-05 22:52:38,C,online,0.03,21363.0,138.0,,,anonymous.com,anonymous.com
3517519,58.93,2016-12-05 22:53:31,W,in_person,0.01,22756.0,,264.0,87.0,gmail.com,
3517543,35.16,2016-12-05 23:00:01,C,online,0.13,19468.0,224.0,,,hotmail.com,hotmail.com
3517567,43.07,2016-12-05 23:09:41,C,online,0.15,19248.0,226.0,,,gmail.com,gmail.com
3517572,26.93,2016-12-05 23:10:20,C,online,0.1,11653.0,195.0,,,anonymous.com,anonymous.com
3517584,30.95,2016-12-05 23:14:26,W,in_person,0.25,13729.0,126.0,485.0,87.0,,
3517598,53.9,2016-12-05 23:18:13,C,online,0.31,21363.0,138.0,,,yahoo.com,yahoo.com
3517613,18.8,2016-12-05 23:21:38,C,online,0.07,21363.0,138.0,465.0,60.0,hotmail.com,hotmail.com
3517630,54.53,2016-12-05 23:26:05,W,in_person,0.06,19248.0,226.0,325.0,87.0,gmail.com,
3517645,53.92,2016-12-05 23:31:03,C,online,0.11,21363.0,138.0,,,yahoo.com,yahoo.com
3517674,159.94,2016-12-05 23:41:43,W,in_person,0.03,19248.0,226.0,325.0,87.0,,
3517677,29.52,2016-12-05 23:42:39,W,in_person,0.41,12947.0,166.0,325.0,87.0,aol.com,
3517689,58.86,2016-12-05 23:45:09,W,in_person,0.11,22756.0,,264.0,87.0,gmail.com,
3517715,2680.95,2016-12-05 23:55:18,W,in_person,0.66,19739.0,137.0,308.0,87.0,outlook.com,
3517749,46.65,2016-12-06 00:05:20,C,online,0.54,21363.0,138.0,,,hotmail.com,hotmail.com
3517757,122.64,2016-12-06 00:07:30,C,online,0.45,21363.0,138.0,,,hotmail.com,hotmail.com
3517784,48.03,2016-12-06 00:13:46,W,in_person,0.02,19248.0,226.0,325.0,87.0,yahoo.com,
3517791,29.07,2016-12-06 00:17:06,W,in_person,0.01,19248.0,226.0,325.0,87.0,yahoo.com,
3517810,39.06,2016-12-06 00:22:45,W,in_person,0.29,19248.0,226.0,126.0,87.0,,
3517836,8.39,2016-12-06 00:28:59,C,online,0.02,21363.0,138.0,,,outlook.com,outlook.com
3517873,104.24,2016-12-06 00:40:21,C,online,0.76,21363.0,138.0,,,gmail.com,gmail.com
3517875,57.98,2016-12-06 00:41:23,W,in_person,0.06,19248.0,226.0,325.0,87.0,gmail.com,
3517887,44.41,2016-12-06 00:44:46,C,online,0.04,19468.0,224.0,,,anonymous.com,anonymous.com
3517895,69.94,2016-12-06 00:47:30,C,online,0.79,21363.0,138.0,,,hotmail.com,hotmail.com
3517968,97.06,2016-12-06 01:13:12,W,in_person,0.16,15868.0,226.0,264.0,87.0,gmail.com,
3517969,226.08,2016-12-06 01:13:55,W,in_person,0.03,21139.0,166.0,225.0,87.0,gmail.com,
3517973,6.8,2016-12-06 01:14:37,C,online,0.16,13292.0,,,,outlook.com,outlook.com
3518015,13.46,2016-12-06 01:31:21,C,online,0.6,10114.0,102.0,,,hotmail.com,hotmail.com
3518030,77.92,2016-12-06 01:37:23,W,in_person,0.04,12947.0,166.0,436.0,87.0,yahoo.com,
3518054,107.88,2016-12-06 01:44:04,W,in_person,0.23,22756.0,,264.0,87.0,gmail.com,
3518078,47.86,2016-12-06 01:53:56,W,in_person,0.13,15868.0,226.0,264.0,87.0,gmail.com,
3518125,97.09,2016-12-06 02:10:08,W,in_person,0.12,19248.0,226.0,325.0,87.0,aol.com,
3518133,19.01,2016-12-06 02:14:33,C,online,0.01,21363.0,138.0,,,anonymous.com,anonymous.com
3518150,57.96,2016-12-06 02:21:53,W,in_person,0.07,19248.0,226.0,325.0,87.0,,
3518152,116.91,2016-12-06 02:23:13,W,in_person,0.06,19248.0,226.0,325.0,87.0,,
3518160,43.9,2016-12-06 02:25:34,W,in_person,0.13,22756.0,,264.0,87.0,gmail.com,
3518168,21.64,2016-12-06 02:27:54,C,online,0.06,21363.0,138.0,,,gmail.com,gmail.com
3518180,11.67,2016-12-06 02:34:59,C,online,0.08,21363.0,138.0,,,anonymous.com,anonymous.com
3518233,36.04,2016-12-06 03:05:31,C,online,0.04,21363.0,138.0,,,gmail.com,gmail.com
3518238,106.76,2016-12-06 03:07:34,C,online,0.11,10114.0,102.0,,,gmail.com,gmail.com
3518259,116.99,2016-12-06 03:15:00,W,in_person,0.45,22756.0,,264.0,87.0,gmail.com,
3518288,18.11,2016-12-06 03:28:05,C,online,0.83,21363.0,138.0,,,gmail.com,gmail.com
3518299,104.44,2016-12-06 03:31:14,W,in_person,0.12,12947.0,166.0,123.0,87.0,gmail.com,
3518305,29.81,2016-12-06 03:34:05,C,online,0.57,21429.0,138.0,,,hotmail.com,hotmail.com
3518330,144.75,2016-12-06 03:59:23,C,online,0.02,21363.0,138.0,,,yahoo.com.mx,yahoo.com.mx
3518341,118.9,2016-12-06 04:07:34,C,online,0.71,21363.0,138.0,,,outlook.com,outlook.com
3518355,9.9,2016-12-06 04:22:04,C,online,0.07,21363.0,138.0,,,hotmail.es,hotmail.es
3518371,16.18,2016-12-06 04:31:02,C,online,0.21,21363.0,138.0,,,hotmail.es,hotmail.es
3518372,119.01,2016-12-06 04:31:11,C,online,0.91,22904.0,224.0,,,hotmail.com,hotmail.com
3518388,58.95,2016-12-06 04:41:12,W,in_person,0.01,19739.0,137.0,315.0,87.0,yahoo.com,
3518392,22.53,2016-12-06 04:43:48,C,online,0.47,11735.0,137.0,,,gmail.com,gmail.com
3518393,25.05,2016-12-06 04:43:51,H,online,0.24,19248.0,226.0,299.0,87.0,gmail.com,yahoo.com
3518396,59.06,2016-12-06 04:46:40,W,in_person,0.06,19739.0,137.0,315.0,87.0,yahoo.com,
3518402,58.87,2016-12-06 04:52:41,W,in_person,0.26,22756.0,117.0,310.0,87.0,gmail.com,
3518407,31.96,2016-12-06 05:02:44,C,online,0.1,10114.0,102.0,,,gmail.com,gmail.com
3518420,111.93,2016-12-06 05:31:01,W,in_person,0.09,12947.0,166.0,325.0,87.0,,
3518429,49.02,2016-12-06 05:35:38,W,in_person,0.12,22756.0,117.0,264.0,87.0,gmail.com,
3518432,33.99,2016-12-06 05:39:21,W,in_person,0.4,15868.0,226.0,264.0,87.0,gmail.com,
3518449,22.11,2016-12-06 06:21:51,C,online,0.89,20671.0,137.0,,,gmail.com,gmail.com
3518455,145.92,2016-12-06 06:30:36,W,in_person,0.34,19248.0,226.0,325.0,87.0,yahoo.com,
3518520,43.0,2016-12-06 10:45:09,W,in_person,0.22,19248.0,226.0,325.0,87.0,gmail.com,
3518531,5.21,2016-12-06 11:05:45,C,online,0.01,21363.0,138.0,,,gmail.com,gmail.com
3518536,47.87,2016-12-06 11:12:03,W,in_person,0.04,19248.0,226.0,325.0,87.0,aol.com,
3518566,82.88,2016-12-06 11:43:17,W,in_person,0.07,22756.0,117.0,264.0,87.0,yahoo.com,
3518588,108.01,2016-12-06 12:04:46,W,in_person,0.11,19248.0,226.0,325.0,87.0,gmail.com,
3518610,541.94,2016-12-06 12:20:09,W,in_person,0.09,19248.0,226.0,325.0,87.0,aol.com,
3518661,31.97,2016-12-06 12:49:52,W,in_person,0.17,19248.0,226.0,325.0,87.0,yahoo.com,
3518668,45.06,2016-12-06 12:53:06,H,online,0.32,12778.0,102.0,251.0,87.0,gmail.com,gmail.com
3518671,54.91,2016-12-06 12:53:32,S,online,0.36,16535.0,102.0,330.0,87.0,,yahoo.com
3518769,36.0,2016-12-06 13:43:08,W,in_person,0.08,12947.0,166.0,231.0,87.0,yahoo.com,
3518784,160.99,2016-12-06 13:50:25,W,in_person,0.09,15868.0,226.0,264.0,87.0,aol.com,
3518786,59.03,2016-12-06 13:50:34,W,in_person,0.08,19248.0,226.0,325.0,87.0,,
3518796,72.04,2016-12-06 13:51:54,W,in_person,0.03,12947.0,166.0,272.0,87.0,gmail.com,
3518800,29.0,2016-12-06 13:53:13,W,in_person,0.32,19248.0,226.0,272.0,87.0,gmail.com,
3518819,44.04,2016-12-06 14:01:22,W,in_person,0.12,19248.0,226.0,325.0,87.0,optonline.net,
3518834,14.92,2016-12-06 14:07:52,W,in_person,0.01,12947.0,166.0,330.0,87.0,gmail.com,
3518836,214.09,2016-12-06 14:08:01,W,in_person,0.27,19248.0,226.0,325.0,87.0,gmail.com,
3518854,8.6,2016-12-06 14:16:24,C,online,0.2,21363.0,138.0,,,gmail.com,gmail.com
3518879,57.9,2016-12-06 14:25:42,W,in_person,0.17,19248.0,226.0,325.0,87.0,gmail.com,
3518894,15.8,2016-12-06 14:34:08,C,online,0.01,21363.0,138.0,,,hotmail.com,hotmail.com
3518939,57.91,2016-12-06 14:51:46,W,in_person,0.03,19248.0,226.0,325.0,87.0,gmail.com,
3518943,40.99,2016-12-06 14:53:36,C,online,0.16,21363.0,138.0,,,hotmail.com,hotmail.com
3518969,6.56,2016-12-06 15:04:43,C,online,0.05,21363.0,138.0,,,hotmail.com,hotmail.com
3518972,40.86,2016-12-06 15:05:02,C,online,0.12,21363.0,138.0,,,hotmail.com,hotmail.com
3518977,13.22,2016-12-06 15:06:54,C,online,0.15,21363.0,138.0,,,gmail.com,gmail.com
3518994,49.01,2016-12-06 15:12:42,W,in_person,0.08,19248.0,226.0,325.0,87.0,,
3519064,13.5,2016-12-06 15:33:45,C,online,0.02,21363.0,138.0,284.0,60.0,gmail.com,gmail.com
3519088,38.99,2016-12-06 15:39:17,W,in_person,0.12,21139.0,166.0,203.0,87.0,yahoo.com,
3519140,34.49,2016-12-06 15:56:33,W,in_person,0.07,21139.0,166.0,203.0,87.0,yahoo.com,
3519145,77.9,2016-12-06 15:57:50,W,in_person,0.1,19248.0,226.0,325.0,87.0,yahoo.com,
3519180,26.93,2016-12-06 16:11:22,C,online,0.17,21363.0,138.0,284.0,60.0,hotmail.com,hotmail.com
3519193,103.7,2016-12-06 16:15:41,C,online,0.3,21363.0,138.0,,,hotmail.com,hotmail.com
3519218,13.1,2016-12-06 16:22:49,C,online,0.07,21363.0,138.0,,,gmail.com,gmail.com
3519222,107.97,2016-12-06 16:23:46,W,in_person,0.24,15868.0,226.0,264.0,87.0,gmail.com,
3519227,24.08,2016-12-06 16:25:27,W,in_person,0.02,22756.0,117.0,110.0,87.0,,
